id,sku,name,status,shopmill_sku,source_url,range,accuracy,resolution,notes
3931,3101-25,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 25-0 میلیمتر مدل 25-3101,matched,3101-25,https://shopmilltools.com/product/sm-24604/insize-waterproof-digital-outside-micrometer-model-3101-25/,0-25mm,±2μm,0.001mm,via:exact
3929,2878-6A,پایه ضخامت سنج اینسایز (Insize) همراه با ساعت دیجیتال مدل 6A-2878,skipped_no_specs,2878-6A,https://shopmilltools.com/product/sm-24593/insize-digital-rubber-thickness-gauges-model-2878-6a/,,,,shopmill_empty_attributes
3928,2878-71B,پایه ضخامت سنج گرانیت اینسایز (Insize) همراه با ساعت دیجیتال مدل 71B-2878,matched,2878-71B,https://shopmilltools.com/product/sm-24589/insize-digital-rubber-thickness-gauges-model-2878-71b/,0-12.7mm,±5μm,0.001mm,via:exact
3927,2875-30,ضخامت سنج ساعتی بازوبلند اینسایز (Insize) عمق 30 سانت کورس 5.5 مدل 30-2875,matched,2875-30,https://shopmilltools.com/product/sm-24579/insize-thickness-gages-model-2875-30/,0-30mm,±0.05mm,0.1mm,via:exact
3925,2827-60,گیج داخل سیلندر اینسایز (Insize) 60-35 مدل 60-2827,matched,2827-60,https://shopmilltools.com/product/sm-24551/insize-digital-bore-gauges-model-2827-60/,35-60mm,±0.018mm,,via:exact
3924,2825-35,گیج داخل سیلندر ساعتی اینسایز (Insize) 18-35 میلیمتر مدل 35-2825,matched,2825-35,https://shopmilltools.com/product/sm-24512/insize-precision-bore-gauges-model-2825-35/,18-35mm,±0.007mm,,via:exact
3923,2825-60,گیج داخل سیلندر ساعتی اینسایز (Insize) 35-60 میلیمتر مدل 60-2825,matched,2825-60,https://shopmilltools.com/product/sm-24503/insize-precision-bore-gauges-model-2825-60/,35-60mm,±0.007mm,,via:exact
3922,2365-10,ضخامت سنج ساعتی بازو بلند اینسایز (Insize) 10 میلیمتر مدل 10-2365,matched,2365-10,https://shopmilltools.com/product/sm-24463/insize-thickness-gages-model-2365-10/,0-10mm,±0.02mm,,via:exact
3920,2199-1,متر دیجیتال و ژیروسکوپ 2 محوره اینسایز (Insize) مدل 1-2199,matched,2199-1,https://shopmilltools.com/product/sm-24439/insize-dual-axis-digital-level-and-gyro-angle-meter-model-2199-1/,4*90درجه,±0.08،±0.15درجه,0.01mm,via:exact
3919,2198-2,شیب سنج و سطح سنج دیجیتال اینسایز (Insize) مدل 2-2198,matched,2198-2,https://shopmilltools.com/product/sm-24434/insize-built-in-bluetooth-digital-level-and-slope-meter-model-2198-2/,4*90درجه,±0.1و0.2± درجه,0.1درجه,via:exact
3918,A25-2164,ضخامت سنج دیجیتال 3 منظوره اینسایز (Insize) مدل A25-2164,matched,A25-2164,https://shopmilltools.com/product/sm-24410/insize-digital-3-purpose-snap-gage-model-2164-25a/,0-25mm,±0.03mm,0.01mm,via:exact
3917,2163-25,ضخامت سنج دیجیتال اینسایز (Insize) مدل 25-2163,matched,2163-25,https://shopmilltools.com/product/sm-24402/insize-digital-snap-gage-model-2163-25/,0-25mm,±0.04mm,0.01mm,via:exact
3915,2153-10,گیج داخل سیلندر اینسایز (Insize) 6-10 میلی متری مدل 10-2153,matched,2153-10,https://shopmilltools.com/product/sm-24396/insize-precision-bore-gauges-for-small-holes-model-2153-10/,6-10mm,0.007mm,0.001mm,via:exact
3914,2122-35,گیج داخل سیلندر اینسایز (Insize) دیجیتال 35-18 میلی متری مدل 35-2122,matched,2122-35,https://shopmilltools.com/product/sm-24379/insize-digital-bore-gauge-model-2122-35/,18-35mm,0.015mm,,via:exact
3913,2122-60,گیج داخل سیلندر اینسایز (Insize) دیجیتال 60-35 میلی متری مدل 60-2122,matched,2122-60,https://shopmilltools.com/product/sm-24370/insize-digital-bore-gauge-model-2122-60/,35-60mm,±0.018mm,,via:exact
3911,2115-25,ساعت اندیکاتور دیجیتال (ضدآب ) اینسایز (Insize) مدل 25-2115,matched,2115-25,https://shopmilltools.com/product/sm-24354/insize-waterproof-digital-indicators-model-2115-25/,25.4mm,20µm,,via:exact
3909,2115-10,ساعت اندیکاتور دیجیتال (ضدآب ) اینسایز (Insize) مدل 10-2115,matched,2115-10,https://shopmilltools.com/product/sm-24335/insize-waterproof-digital-indicators-model-2115-10/,12.7mm,20µm,,via:exact
3907,1205-300S,کولیس استنلس استیل معمولی اینسایز (Insize) 30 سانت مدل 300S-1205,matched,1205-300S,https://shopmilltools.com/product/sm-24268/insize-vernier-calipers-model-1205-300s/,0-300mm,±0.05mm,,via:exact
3905,1205-200S,کولیس استنلس استیل معمولی اینسایز (Insize) 20 سانت مدل 200S-1205,matched,1205-200S,https://shopmilltools.com/product/sm-24262/insize-vernier-calipers-model-1205-200s/,0-200mm,±0.05mm,,via:exact
3904,1205-150S,کولیس استنلس استیل معمولی اینسایز (Insize) 15 سانت مدل 150S-1205,matched,1205-150S,https://shopmilltools.com/product/sm-24253/insize-vernier-calipers-model-1205-150s/,0-150mm,±0.05mm,,via:exact
3902,1180-6,گیج پخ دیجیتال اینسایز (Insize) 0-10 میلیمتر 45 درجه مدل 6-1180,matched,1180-6,https://shopmilltools.com/product/sm-24173/insize-digital-chamfer-gages-model-1180-6/,0-10mm,±0.06mm,,via:exact
3901,1141-1000,عمق سنج دیجیتال اینسایز (Insize) 1 متری مدل 1000-1141,matched,1141-1000,https://shopmilltools.com/product/sm-24086/insizedigital-depth-gages-standard-type-model-1141-1000/,0-1000mm,±0.07mm,0.01mm,via:exact
3900,1110-300A,کولیس دیجیتال اینسایز (Insize) 30 سانت با فک الماس مدل 1110-300A,matched,1110-300A,https://shopmilltools.com/product/sm-23985/insize-digital-calipers-with-carbide-tipped-jaws-model-1110-300a/,0-300mm,±0.03mm,0.01mm,via:exact
3899,1110-150A,کولیس دیجیتال اینسایز (Insize) 15 سانت با فک الماس مدل 1110-150A,matched,1110-150A,https://shopmilltools.com/product/sm-23979/insize-digital-calipers-with-carbide-tipped-jaws-model-1110-150a/,0-150mm,±0.03mm,0.01mm,via:exact
3898,1106-2002,کولیس دیجیتال اینسایز (Insize) 200 سانتی‌ متری فک بلند مدل 2002-1106,matched,1106-2002,https://shopmilltools.com/product/sm-23966/insize-digital-calipers-model-1106-2002/,0-2000mm,±0.14mm,0.01mm,via:exact
3897,1106-1503,کولیس دیجیتال اینسایز (Insize) فک بلند مدل 1503-1106,matched,1106-1503,https://shopmilltools.com/product/sm-23960/insize-digital-calipers-model-1106-1503/,0-1500mm,±0.12mm,0.01mm,via:exact
3896,1106-1005,کولیس دیجیتال اینسایز (Insize) 100 سانتی‌ متر فک بلند مدل 1005-1106,matched,1106-1005,https://shopmilltools.com/product/sm-23953/insize-digital-calipers-model-1106-1005/,0-1000mm,±0.1mm,0.01mm,via:exact
3895,0312-TH50,رطوبت سنج / دماسنج اینسایز (Insize) مدل 0312-TH50,matched,0312-TH50,https://shopmilltools.com/product/sm-23930/insize-thermohygrometer-model-0312-th50/,,,,via:exact
3894,C520-0222,ترمومتر لیزری اینسایز (Insize) مدل C520-0222,matched,C520-0222,https://shopmilltools.com/product/sm-23925/insize-infrared-thermometer-basic-type-model-0222-c520/,,,,via:exact
3893,A900-0215,ترمومتر لیزری اینسایز (Insize) 135 گرمی مدل A900-0215,matched,A900-0215,https://shopmilltools.com/product/sm-23918/insize-infrared-thermometer-advanced-type-model-0215-a900/,,,,via:exact
3892,4166-3D,ست پین گیج اینسایز (Insize) 3.5 – 3 میلی متر 51 پارچه مدل 3D-4166,matched,4166-3D,https://shopmilltools.com/product/sm-23694/insize-pin-gage-set-model-4166-3d/,3-3.5mm,±0.001mm,,via:exact
3891,4166-10,ست پین گیج اینسایز (Insize) 9.5-10 میلی متر 51 پارچه مدل 10-4166,matched,4166-10,https://shopmilltools.com/product/sm-23701/insize-pin-gage-set-model-4166-10/,10-10.5mm,±0.01mm,,via:exact
3889,4130-30,گیج رزوه برو نرو توپی اینسایز (Insize) 30×3.5mm مدل 30-4130,matched,4130-30,https://shopmilltools.com/product/sm-23688/insize-metric-thread-plug-gage-model-4130-30/,M30,,,via:exact
3887,4130-27,گیج رزوه برو نرو توپی اینسایز (Insize) 27x3mm مدل 27-4130,matched,4130-27,https://shopmilltools.com/product/sm-23684/insize-metric-thread-plug-gage-model-4130-27/,M27,,,via:exact
3886,4130-24,گیج رزوه برو نرو توپی اینسایز (Insize) 24x3mm مدل 24-4130,matched,4130-24,https://shopmilltools.com/product/sm-23679/insize-metric-thread-plug-gage-model-4130-24/,M24,,,via:exact
3885,4130-22,گیج رزوه برو نرو توپی اینسایز (Insize) 22×2.5mm مدل 22-4130,matched,4130-22,https://shopmilltools.com/product/sm-23672/insize-metric-thread-plug-gage-model-4130-22/,M22,,,via:exact
3884,4130-20,گیج رزوه برو نرو توپی اینسایز (Insize) 20×2.5mm مدل 20-4130,matched,4130-20,https://shopmilltools.com/product/sm-23667/insize-metric-thread-plug-gage-model-4130-20/,M20,,,via:exact
3883,4130-18,گیج رزوه برو نرو توپی اینسایز (Insize) 18×2.5mm مدل 18-4130,matched,4130-18,https://shopmilltools.com/product/sm-23662/insize-metric-thread-plug-gage-model-4130-18/,M18,,,via:exact
3882,4130-16,گیج رزوه برو نرو توپی اینسایز (Insize) 16x2mm مدل 16-4130,matched,4130-16,https://shopmilltools.com/product/sm-23658/insize-metric-thread-plug-gage-model-4130-16/,M16,,,via:exact
3881,4130-14,گیج رزوه برو نرو توپی اینسایز (Insize) 14x2mm مدل 14-4130,matched,4130-14,https://shopmilltools.com/product/sm-23652/insize-metric-thread-plug-gage-model-4130-14/,M14,,,via:exact
3880,4130-12,گیج رزوه برو نرو توپی اینسایز (Insize) 12×1.75mm مدل 12-4130,matched,4130-12,https://shopmilltools.com/product/sm-23647/insize-metric-thread-plug-gage-model-4130-12/,M12,,,via:exact
3878,4130-10,گیج رزوه برو نرو توپی اینسایز (Insize) 10×1.5mm مدل 10-4130,matched,4130-10,https://shopmilltools.com/product/sm-23634/insize-metric-thread-plug-gage-model-4130-10/,M10,,,via:exact
3876,4130-8,گیج رزوه برو نرو توپی اینسایز (Insize) 8×1.25mm مدل 8-4130,matched,4130-8,https://shopmilltools.com/product/sm-23601/insize-metric-thread-plug-gage-model-4130-8/,M8,,,via:exact
3874,4130-6,گیج رزوه برو نرو توپی اینسایز (Insize) 6x1mm مدل 6-4130,matched,4130-6,https://shopmilltools.com/product/sm-23596/insize-metric-thread-plug-gage-model-4130-6/,M6,,,via:exact
