brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
Dasqua | داسکوا,4,6211-4205,مجموعه رپیر گیج 91عددی,مجموعه رپیر گیج 91عددی,67,انواع گیج,high,"483,250,000",rial,48325000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",مجموعه رپیر گیج ‪ 91عددی,لیست قیمت داسکوا 14050212.pdf,line:3431,
Dasqua | داسکوا,4,6211-4210,پی گیج 51عددی 20,پی گیج 51عددی 20,67,انواع گیج,high,"1,613,850,000",rial,161385000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪20,لیست قیمت داسکوا 14050212.pdf,line:3480,
Dasqua | داسکوا,4,6211-4300,مجموعه رپیر گیج 91عددی,مجموعه رپیر گیج 91عددی,67,انواع گیج,high,"220,150,000",rial,22015000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",مجموعه رپیر گیج ‪ 91عددی,لیست قیمت داسکوا 14050212.pdf,line:3436,
Dasqua | داسکوا,4,6211-4301,پی گیج 31عددی 1,پی گیج 31عددی 1,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 31عددی ‪1,لیست قیمت داسکوا 14050212.pdf,line:3438,
Dasqua | داسکوا,4,6211-4302,پی گیج 51عددی 2,پی گیج 51عددی 2,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪2,لیست قیمت داسکوا 14050212.pdf,line:3440,
Dasqua | داسکوا,4,6211-4303,پی گیج 51عددی 3,پی گیج 51عددی 3,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪3,لیست قیمت داسکوا 14050212.pdf,line:3442,
Dasqua | داسکوا,4,6211-4304,پی گیج 51عددی 4,پی گیج 51عددی 4,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪4,لیست قیمت داسکوا 14050212.pdf,line:3444,
Dasqua | داسکوا,4,6211-4305,پی گیج 51عددی 5,پی گیج 51عددی 5,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪5,لیست قیمت داسکوا 14050212.pdf,line:3446,
Dasqua | داسکوا,4,6211-4306,پی گیج 51عددی 6,پی گیج 51عددی 6,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪6,لیست قیمت داسکوا 14050212.pdf,line:3448,
Dasqua | داسکوا,4,6211-4307,پی گیج 51عددی 7,پی گیج 51عددی 7,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪7,لیست قیمت داسکوا 14050212.pdf,line:3450,
Dasqua | داسکوا,4,6211-4308,پی گیج 51عددی 8,پی گیج 51عددی 8,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪8,لیست قیمت داسکوا 14050212.pdf,line:3452,
Dasqua | داسکوا,4,6211-4309,پی گیج 51عددی 9,پی گیج 51عددی 9,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪9,لیست قیمت داسکوا 14050212.pdf,line:3454,
Dasqua | داسکوا,4,6211-4310,پی گیج 51عددی 10,پی گیج 51عددی 10,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪10,لیست قیمت داسکوا 14050212.pdf,line:3456,
Dasqua | داسکوا,4,6211-4311,پی گیج 51عددی 11,پی گیج 51عددی 11,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪11,لیست قیمت داسکوا 14050212.pdf,line:3458,
Dasqua | داسکوا,4,6211-4312,پی گیج 51عددی 12,پی گیج 51عددی 12,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪12,لیست قیمت داسکوا 14050212.pdf,line:3460,
Dasqua | داسکوا,4,6211-4313,پی گیج 51عددی 13,پی گیج 51عددی 13,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪13,لیست قیمت داسکوا 14050212.pdf,line:3462,
Dasqua | داسکوا,4,6211-4314,پی گیج 51عددی 14,پی گیج 51عددی 14,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪14,لیست قیمت داسکوا 14050212.pdf,line:3464,
Dasqua | داسکوا,4,6211-4315,پی گیج 51عددی 15,پی گیج 51عددی 15,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪15,لیست قیمت داسکوا 14050212.pdf,line:3466,
Dasqua | داسکوا,4,6211-4316,پی گیج 51عددی 16,پی گیج 51عددی 16,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪16,لیست قیمت داسکوا 14050212.pdf,line:3468,
Dasqua | داسکوا,4,6211-4317,پی گیج 51عددی 17,پی گیج 51عددی 17,67,انواع گیج,high,"349,650,000",rial,34965000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪17,لیست قیمت داسکوا 14050212.pdf,line:3470,
Dasqua | داسکوا,4,6211-4318,پی گیج 51عددی 18,پی گیج 51عددی 18,67,انواع گیج,high,"370,050,000",rial,37005000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪18,لیست قیمت داسکوا 14050212.pdf,line:3472,
Dasqua | داسکوا,4,6211-4319,پی گیج 51عددی 19,پی گیج 51عددی 19,67,انواع گیج,high,"390,750,000",rial,39075000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",پی گیج ‪ 51عددی ‪19,لیست قیمت داسکوا 14050212.pdf,line:3474,
Dasqua | داسکوا,4,6310-0001,گیج رزوه تون 5 — 0-10mm,گیج رزوه تون 5,67,انواع گیج,medium,"43,300,000",rial,4330000,false,0/5,0-10mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/5""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-10mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪5,لیست قیمت داسکوا 14050212.pdf,line:3264,
Dasqua | داسکوا,4,6310-0002,گیج رزوه تون 7 — 0-20mm,گیج رزوه تون 7,67,انواع گیج,medium,"33,150,000",rial,3315000,false,0/7,0-20mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/7""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-20mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪7,لیست قیمت داسکوا 14050212.pdf,line:3268,
Dasqua | داسکوا,4,6310-0003,گیج رزوه تون 8 — 0-30mm,گیج رزوه تون 8,67,انواع گیج,medium,"33,150,000",rial,3315000,false,0/8,0-30mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/8""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-30mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪8,لیست قیمت داسکوا 14050212.pdf,line:3270,
Dasqua | داسکوا,4,6310-0004,گیج رزوه تون 9 — 0-40mm,گیج رزوه تون 9,67,انواع گیج,medium,"33,150,000",rial,3315000,false,,0-40mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-40mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪9,لیست قیمت داسکوا 14050212.pdf,line:3278,
Dasqua | داسکوا,4,6310-0005,گیج رزوه ی 10 — 0-50mm,گیج رزوه ی 10,67,انواع گیج,medium,"33,150,000",rial,3315000,false,,0-50mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪10,لیست قیمت داسکوا 14050212.pdf,line:3280,
Dasqua | داسکوا,4,6310-0006,گیج رزوه ی 11 — 0-60mm,گیج رزوه ی 11,67,انواع گیج,medium,"37,200,000",rial,3720000,false,,0-60mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-60mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪11,لیست قیمت داسکوا 14050212.pdf,line:3282,
Dasqua | داسکوا,4,6310-0007,گیج رزوه ی 12 — 0-70mm,گیج رزوه ی 12,67,انواع گیج,medium,"43,300,000",rial,4330000,false,,0-70mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-70mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪12,لیست قیمت داسکوا 14050212.pdf,line:3284,
Dasqua | داسکوا,4,6310-0008,گیج رزوه ی 13 — 0-80mm,گیج رزوه ی 13,67,انواع گیج,medium,"45,450,000",rial,4545000,false,,0-80mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-80mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪13,لیست قیمت داسکوا 14050212.pdf,line:3286,
Dasqua | داسکوا,4,6310-0009,گیج رزوه ی 14 — 0-90mm,گیج رزوه ی 14,67,انواع گیج,medium,"45,450,000",rial,4545000,false,,0-90mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-90mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪14,لیست قیمت داسکوا 14050212.pdf,line:3288,
Dasqua | داسکوا,4,6310-0010,گیج رزوه ی 15 — 0-100mm,گیج رزوه ی 15,67,انواع گیج,medium,"47,550,000",rial,4755000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪15,لیست قیمت داسکوا 14050212.pdf,line:3290,
Dasqua | داسکوا,4,6310-0011,گیج رزوه تون — 0-110mm,گیج رزوه تون,67,انواع گیج,medium,"54,800,000",rial,5480000,false,0/25,0-110mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/25""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-110mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون,لیست قیمت داسکوا 14050212.pdf,line:3254,
Dasqua | داسکوا,4,6310-0012,گیج رزوه تون 1 — 0-120mm,گیج رزوه تون 1,67,انواع گیج,medium,"50,650,000",rial,5065000,false,0/3,0-120mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/3""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-120mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪1,لیست قیمت داسکوا 14050212.pdf,line:3256,
Dasqua | داسکوا,4,6310-0013,گیج رزوه تون 2 — 0-130mm,گیج رزوه تون 2,67,انواع گیج,medium,"45,550,000",rial,4555000,false,0/35,0-130mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/35""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-130mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪2,لیست قیمت داسکوا 14050212.pdf,line:3258,
Dasqua | داسکوا,4,6310-0014,گیج رزوه تون 3 — 0-140mm,گیج رزوه تون 3,67,انواع گیج,medium,"43,300,000",rial,4330000,false,0/4,0-140mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/4""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-140mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪3,لیست قیمت داسکوا 14050212.pdf,line:3260,
Dasqua | داسکوا,4,6310-0015,گیج رزوه تون 4 — 0-150mm,گیج رزوه تون 4,67,انواع گیج,medium,"43,300,000",rial,4330000,false,0/45,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/45""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪4,لیست قیمت داسکوا 14050212.pdf,line:3262,
Dasqua | داسکوا,4,6310-0016,گیج رزوه تون 6 — 0-160mm,گیج رزوه تون 6,67,انواع گیج,medium,"43,300,000",rial,4330000,false,0/6,0-160mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/6""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-160mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه تون ‪6,لیست قیمت داسکوا 14050212.pdf,line:3266,
Dasqua | داسکوا,4,6310-0017,گیج رزوه ی 16 — 0-170mm,گیج رزوه ی 16,67,انواع گیج,medium,"50,650,000",rial,5065000,false,,0-170mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-170mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪16,لیست قیمت داسکوا 14050212.pdf,line:3292,
Dasqua | داسکوا,4,6310-0018,گیج رزوه ی 17 — 0-180mm,گیج رزوه ی 17,67,انواع گیج,medium,"52,600,000",rial,5260000,false,,0-180mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-180mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪17,لیست قیمت داسکوا 14050212.pdf,line:3294,
Dasqua | داسکوا,4,6310-0019,گیج رزوه ی 18 — 0-190mm,گیج رزوه ی 18,67,انواع گیج,medium,"57,800,000",rial,5780000,false,,0-190mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-190mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪18,لیست قیمت داسکوا 14050212.pdf,line:3296,
Dasqua | داسکوا,4,6310-0020,گیج رزوه ی 19 — 0-200mm,گیج رزوه ی 19,67,انواع گیج,medium,"57,800,000",rial,5780000,false,,0-200mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪19,لیست قیمت داسکوا 14050212.pdf,line:3298,
Dasqua | داسکوا,4,6310-0021,گیج رزوه ی 20 — 0-210mm,گیج رزوه ی 20,67,انواع گیج,medium,"85,800,000",rial,8580000,false,,0-210mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-210mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪20,لیست قیمت داسکوا 14050212.pdf,line:3300,
Dasqua | داسکوا,4,6310-0022,گیج رزوه ی 21 — 0-220mm,گیج رزوه ی 21,67,انواع گیج,medium,"76,250,000",rial,7625000,false,,0-220mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-220mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪21,لیست قیمت داسکوا 14050212.pdf,line:3302,
Dasqua | داسکوا,4,6310-0023,گیج رزوه ی 22 — 0-230mm,گیج رزوه ی 22,67,انواع گیج,medium,"109,200,000",rial,10920000,false,,0-230mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-230mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪22,لیست قیمت داسکوا 14050212.pdf,line:3304,
Dasqua | داسکوا,4,6310-0024,گیج رزوه ی 23 — 0-240mm,گیج رزوه ی 23,67,انواع گیج,medium,"125,600,000",rial,12560000,false,,0-240mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-240mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪23,لیست قیمت داسکوا 14050212.pdf,line:3306,
Dasqua | داسکوا,4,6310-0025,گیج رزوه ی 24 — 0-25mm,گیج رزوه ی 24,67,انواع گیج,medium,"158,400,000",rial,15840000,false,,0-25mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {}}",گیج رزوه ی ‪24,لیست قیمت داسکوا 14050212.pdf,line:3308,
Dasqua | داسکوا,4,6350-0005,سوزن) شابلون گپ ( شابلون 2 — 0-50mm,سوزن) شابلون گپ ( شابلون 2,66,راپورتر(گیج بلوک-گیج بلاک),high,"281,850,000",rial,28185000,false,0/0025,0-50mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/0025""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",سوزن) شابلون گپ ( شابلون ‪2,لیست قیمت داسکوا 14050212.pdf,line:3248,
Dasqua | داسکوا,4,6510-0001,گیج رینیک برو — 0-10mm,گیج رینیک برو,67,انواع گیج,high,"49,550,000",rial,4955000,false,0/5,0-10mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/5""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-10mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3335,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0002,گیج رینیک برو — 0-20mm,گیج رینیک برو,67,انواع گیج,high,"49,550,000",rial,4955000,false,0/7,0-20mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/7""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-20mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3343,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0003,گیج رینیک برو — 0-30mm,گیج رینیک برو,67,انواع گیج,high,"49,550,000",rial,4955000,false,0/8,0-30mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/8""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-30mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3347,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0004,گیج رینیک برو — 0-40mm,گیج رینیک برو,67,انواع گیج,high,"41,200,000",rial,4120000,false,,0-40mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-40mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3351,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0005,گیج رینیک برو — 0-50mm,گیج رینیک برو,67,انواع گیج,high,"44,500,000",rial,4450000,false,,0-50mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3355,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0006,گیج رینیک برو — 0-60mm,گیج رینیک برو,67,انواع گیج,high,"46,500,000",rial,4650000,false,,0-60mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-60mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3359,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0007,گیج رینیک برو — 0-70mm,گیج رینیک برو,67,انواع گیج,high,"41,200,000",rial,4120000,false,,0-70mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-70mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3363,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0008,گیج رینیک برو — 0-80mm,گیج رینیک برو,67,انواع گیج,high,"45,550,000",rial,4555000,false,,0-80mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-80mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3367,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0009,گیج رینیک برو — 0-90mm,گیج رینیک برو,67,انواع گیج,high,"46,500,000",rial,4650000,false,,0-90mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-90mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3371,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0010,گیج رینیک برو — 0-100mm,گیج رینیک برو,67,انواع گیج,high,"53,800,000",rial,5380000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3375,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0011,گیج رینیک برو — 0-110mm,گیج رینیک برو,67,انواع گیج,high,"61,750,000",rial,6175000,false,0/25,0-110mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/25""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-110mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3315,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0012,گیج رینیک برو — 0-120mm,گیج رینیک برو,67,انواع گیج,high,"61,750,000",rial,6175000,false,0/3,0-120mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/3""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-120mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3319,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0013,گیج رینیک برو — 0-130mm,گیج رینیک برو,67,انواع گیج,high,"61,750,000",rial,6175000,false,0/35,0-130mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/35""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-130mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3323,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0014,گیج رینیک برو — 0-140mm,گیج رینیک برو,67,انواع گیج,high,"55,700,000",rial,5570000,false,0/4,0-140mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/4""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-140mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3327,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0015,گیج رینیک برو — 0-150mm,گیج رینیک برو,67,انواع گیج,high,"53,650,000",rial,5365000,false,0/45,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/45""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3331,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0016,گیج رینیک برو — 0-160mm,گیج رینیک برو,67,انواع گیج,high,"49,550,000",rial,4955000,false,0/6,0-160mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/6""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-160mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3339,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0017,گیج رینیک برو — 0-170mm,گیج رینیک برو,67,انواع گیج,high,"54,800,000",rial,5480000,false,,0-170mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-170mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3379,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0018,گیج رینیک برو — 0-180mm,گیج رینیک برو,67,انواع گیج,high,"54,800,000",rial,5480000,false,,0-180mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-180mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3383,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0019,گیج رینیک برو — 0-190mm,گیج رینیک برو,67,انواع گیج,high,"61,750,000",rial,6175000,false,,0-190mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-190mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3387,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,6510-0020,گیج رینیک برو — 0-200mm,گیج رینیک برو,67,انواع گیج,high,"61,750,000",rial,6175000,false,,0-200mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",گیج رینیک برو,لیست قیمت داسکوا 14050212.pdf,line:3391,duplicate_sku_merged|duplicate_sku_in_pdf
