product_id,brand,sku,current_base_price,proposed_base_price,price_delta,price_source_id,price_source_url,price_source_date,price_source_value,price_rule,unit,identity_match,snapshot_sha256
2387,MITUTOYO,513-404A,18470000.00,21480000,3010000.00,mitutoyoiran:7660,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8%d9%87%d8%a7%db%8c-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%da%a9%d9%88%d8%b1/,2026-09-09T13:20:11Z,21480000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2389,MITUTOYO,500-155,80000000.00,93025000,13025000.00,mitutoyoiran:9561,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-15-%d8%b3%d8%a7%d9%86%d8%aa%db%8c%d9%85%d8%aa%d8%b1-%d9%81%da%a9/,2026-09-09T13:20:11Z,93025000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2390,MITUTOYO,505-742J,25620000.00,29792500,4172500.00,mitutoyoiran:9584,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%b9%d8%aa%db%8c-6-%d8%a7%db%8c%d9%86%da%86-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af%d9%84-505-742j/,2026-09-09T13:20:11Z,29792500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2391,MITUTOYO,505-743J,33430000.00,38882500,5452500.00,mitutoyoiran:9588,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b9%d9%82%d8%b1%d8%a8%d9%87%d8%a7%db%8c-8-%d8%a7%db%8c%d9%86%da%86-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af%d9%84-505-743j/,2026-09-09T13:20:11Z,38882500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2392,MITUTOYO,505-746,49800000.00,57917500,8117500.00,mitutoyoiran:9592,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%b9%d8%aa%db%8c-12-%d8%a7%db%8c%d9%86%da%86-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-746-505/,2026-09-09T13:20:11Z,57917500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2393,MITUTOYO,293-252,,125727500,,mitutoyoiran:9595,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-175-150-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,125727500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2394,MITUTOYO,293-253,111520000.00,129675000,18155000.00,mitutoyoiran:9600,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-200-175-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,129675000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2395,MITUTOYO,118-102,30060000.00,34957500,4897500.00,mitutoyoiran:9659,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-25-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d9%86%d8%b9/,2026-09-09T13:20:11Z,34957500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2396,MITUTOYO,150-192,9410000.00,10950000,1540000.00,mitutoyoiran:9669,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%87%d8%af-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-25-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,10950000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2397,MITUTOYO,123-105,39270000.00,45665000,6395000.00,mitutoyoiran:9687,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-125-100-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d9%81/,2026-09-09T13:20:11Z,45665000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2399,MITUTOYO,2414A,,23975000,,mitutoyoiran:9722,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8%d9%87%d8%a7%db%8c-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-0-5-%d8%a7%db%8c/,2026-09-09T13:20:11Z,23975000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2400,MITUTOYO,571-215,185190000.00,215345000,30155000.00,mitutoyoiran:9842,https://www.mitutoyoiran.com/product/%d8%b9%d9%85%d9%82%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-600-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af/,2026-09-09T13:20:11Z,215345000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2401,MITUTOYO,188-130,5770000.00,6720000,950000.00,mitutoyoiran:9969,https://www.mitutoyoiran.com/product/%d8%b3%d8%aa-%d8%b4%d8%a7%d8%a8%d9%84%d9%88%d9%86-%d8%af%d9%86%d8%af%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-22-%d8%aa%db%8c%d8%ba%d9%87-6-0-35-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,6720000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2402,MITUTOYO,601645,,47125000,,mitutoyoiran:9988,https://www.mitutoyoiran.com/product/%d8%b3%d9%86%da%af-%d8%b3%d8%a7%d8%a8-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d8%a7%d8%b2-%da%af%db%8c%d8%ac-%d8%a8%d9%84%d9%88%da%a9-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af/,2026-09-09T13:20:11Z,47125000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2403,MITUTOYO,950-233,5670000.00,6597500,927500.00,mitutoyoiran:10011,https://www.mitutoyoiran.com/product/%d9%be%d8%b1%da%af%d8%a7%d8%b1-%d8%af%d8%a7%d8%ae%d9%84%d8%b3%d9%86%d8%ac-%d8%b5%d9%86%d8%b9%d8%aa%db%8c-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-200-%d9%85%db%8c%d9%84%db%8c/,2026-09-09T13:20:11Z,6597500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2404,MITUTOYO,950-223,5670000.00,6597500,927500.00,mitutoyoiran:10017,https://www.mitutoyoiran.com/product/%d9%be%d8%b1%da%af%d8%a7%d8%b1-%d8%ae%d8%a7%d8%b1%d8%ac%d8%b3%d9%86%d8%ac-%d8%b5%d9%86%d8%b9%d8%aa%db%8c-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-200-%d9%85%db%8c%d9%84%db%8c/,2026-09-09T13:20:11Z,6597500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2405,MITUTOYO,101039,340000.00,405000,65000.00,mitutoyoiran:10024,https://www.mitutoyoiran.com/product/%d8%af%d8%b1%d8%a8-%d9%be%d8%b4%d8%aa-%d8%b5%d8%a7%d9%81-%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d8%b3%d8%aa%d8%a7%d9%86%d8%af%d8%a7%d8%b1%d8%af-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af/,2026-09-09T13:20:11Z,405000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2406,MITUTOYO,101211,340000.00,405000,65000.00,mitutoyoiran:10026,https://www.mitutoyoiran.com/product/%d8%af%d8%b1%d8%a8-%d9%be%d8%b4%d8%aa-%d8%b5%d8%a7%d9%81-%d8%b3%d8%a7%d8%b9%d8%aa-%da%a9%d9%88%da%86%da%a9-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af%d9%84-101211/,2026-09-09T13:20:11Z,405000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2407,MITUTOYO,06AFM380,53170000.00,61835000,8665000.00,mitutoyoiran:10028,https://www.mitutoyoiran.com/product/%da%a9%d8%a7%d8%a8%d9%84-%d8%a7%d8%aa%d8%b5%d8%a7%d9%84-%d8%a8%d9%87-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d8%a8%d8%b1%d8%a7%db%8c-%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%88-%d8%b3%d8%a7%d8%b9/,2026-09-09T13:20:11Z,61835000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2408,MITUTOYO,900321,4110000.00,4785000,675000.00,mitutoyoiran:10030,https://www.mitutoyoiran.com/product/%d9%85%db%8c%d9%84%d9%87-%d9%88-%da%af%db%8c%d8%b1%d9%87-%d8%b3%d8%a7%d8%b9%d8%aa-%da%a9%d9%84%d9%85%d9%be-%d8%a8%d8%b1%d8%a7%db%8c-%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87/,2026-09-09T13:20:11Z,4785000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2409,MITUTOYO,02AZC360,1420000.00,1662500,242500.00,mitutoyoiran:10032,https://www.mitutoyoiran.com/product/%d9%be%db%8c%da%86-%d9%88-%da%af%db%8c%d8%b1%d9%87-%d9%be%d8%a7%db%8c%d9%87-%d8%b3%d8%a7%d8%b9%d8%aa-%da%a9%d9%84%d9%85%d9%be-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af%d9%84-02az/,2026-09-09T13:20:11Z,1662500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2410,MITUTOYO,04GZA239,2120000.00,2467500,347500.00,mitutoyoiran:10034,https://www.mitutoyoiran.com/product/%d8%ac%d8%ba%d8%ac%d8%ba%d9%87-%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af%d9%84-04gza239/,2026-09-09T13:20:11Z,2467500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2411,MITUTOYO,938882,1190000.00,1385000,195000.00,mitutoyoiran:10036,https://www.mitutoyoiran.com/product/%d8%a8%d8%a7%d8%aa%d8%b1%db%8c-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%85%d8%af%d9%84-938882/,2026-09-09T13:20:11Z,1385000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
