product_id,sku,brand,product_type,technical_maturity_bucket,legacy_spec_present,required_definition_count,required_fact_present_count,required_fact_evidenced_count,missing_required_definitions,conflict_count,evidence_missing_count
1044,1012-0010,Dasqua | داسکوا,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4102,8003-6,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4104,8101-30,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4106,8203-CW03T,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4107,8203-CW05T,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4108,8203-CW1T,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4110,8301-1200,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4112,8604-40,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4113,9241-ML200,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4115,9315-CF210,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4116,9563-C40,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4117,DSW-A010,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4118,HDT-L411,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4119,ISO-1200FN,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4121,ISR-CS130-W,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4122,ISU-250C,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4124,ISV-E40,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4125,1156-1000,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4127,6372-25,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4129,F5-2311,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4130,7214-50M,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4131,2304-01,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4132,5071,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4134,5072,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4137,5031,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4138,5041,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4140,5042,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4142,5051,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4143,5052,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4144,5061,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4145,5062,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4146,5063,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4148,5064,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4150,5021,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4152,5022,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4154,5023,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4156,9646-301,INSIZE | اینسایز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4158,SH-6*1,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4159,SH-7*1,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4160,SH-8*1,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4161,SH-8*1.25,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4162,SH-10*1.25,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4163,SH-10*1.5,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4164,SH-11*1.5,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4165,SH-12*1.25,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4166,SH-12*1.5,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4167,SH-12*1.75,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4168,SH-14*1.25,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4169,SH-14*1.5,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4170,SH-14*2,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4171,SH-16*1.5,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4172,SH-16*1.5K,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4173,SH-13*1.5,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4174,SH-6*1-2D,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4175,SH-8*1.25-2D,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4176,SH-10*1.5-2D,SHAMS | شمس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4177,SHK-6*1,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4178,SHK-7*1,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4179,SHK-8*1.25,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4180,SHK-10*1.25,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4181,SHK-10*1.5,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4182,SHG-16*1.5,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4183,SHG-8*1,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4184,SHG-6*1,SHAMS | شمس,,T0_NO_TECH_DATA,False,0,0,0,,0,0
4185,SO-13637,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4186,SO-13638,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4187,SO-13639,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4188,SO-7324,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4189,SO-5823,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4190,SO-2256,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4191,SO-112,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4192,SO-138,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4193,SO-268,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4194,SO-310,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4195,SO-311,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4196,SO-312,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4197,SO-313,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4198,SO-336,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4199,SO-376,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4200,SO-420,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4201,SO-435,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4202,SO-447,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4203,SO-494,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4204,SO-542,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4205,SO-546,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4206,SO-551,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4207,SO-574,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4208,SO-624,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4209,SO-626,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4210,SO-13571,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4211,SO-13572,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4212,SO-13573,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4213,SO-13523,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4214,SO-13524,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4215,SO-13525,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4216,SO-13526,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4217,SO-254,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4218,SO-525,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4219,SO-4745,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4220,SO-11049,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4221,SO-3743,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4222,SO-13497,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4223,SO-13498,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4224,SO-13499,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4225,SO-13500,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4226,SO-13501,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4227,SO-13502,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4228,SO-13503,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4229,SO-14082,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4230,SO-7923,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4231,SO-13509,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4232,SO-13504,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4233,SO-13505,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4234,SO-13506,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4235,SO-13507,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4236,SO-13508,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4237,SO-14097,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4238,SO-14098,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4239,SO-14099,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4240,SO-14100,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4241,SO-14101,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4242,SO-14102,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4243,SO-14103,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4244,SO-14104,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4245,SO-14105,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4246,SO-4664,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4247,SO-1861,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4248,SO-2298,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4249,SO-2336,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4250,SO-2337,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4251,SO-13605,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4252,SO-13606,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4253,SO-13607,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4254,SO-13608,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4255,SO-13609,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4256,SO-13610,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4257,SO-13611,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4258,SO-13613,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4259,SO-13612,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4260,SO-13614,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4261,SO-13615,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4262,SO-13616,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4263,SO-13617,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4264,SO-14094,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4265,SO-14093,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4266,SO-13618,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4267,SO-2665,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4268,SO-2153,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4269,SO-4308,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4270,SO-6207,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4271,SO-6464,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4272,SO-66,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4273,SO-3745,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4274,SO-7946,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4275,SO-131,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4276,SO-3703,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4277,SO-3817,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4278,SO-5686,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4279,SO-7609,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4280,SO-8444,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4281,SO-8923,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4282,SO-1889,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4283,SO-2355,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4284,SO-2655,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4285,SO-2232,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4286,SO-2231,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4287,SO-13535,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4288,SO-13530,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4289,SO-13537,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4290,SO-1041,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4291,SO-1048,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4292,SO-9124,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4293,SO-9136,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4294,SO-9137,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4295,SO-13536,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4296,SO-13527,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4297,SO-13531,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4298,SO-13528,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4299,SO-13532,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4300,SO-13538,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4301,SO-13529,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4302,SO-13534,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4303,SO-13569,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4304,SO-13570,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4305,SO-13566,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4306,SO-13565,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4307,SO-13567,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4308,SO-13568,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4309,SO-907,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4310,SO-947,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4311,SO-952,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4312,SO-957,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4313,SO-963,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4314,SO-1034,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4315,SO-1039,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4316,SO-1705,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4317,SO-2154,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4318,SO-2600,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4319,SO-6925,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4320,SO-7631,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4321,SO-3138,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4322,SO-6723,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4323,SO-4315,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4324,SO-2613,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4325,SO-4991,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4326,SO-6069,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4327,SO-3629,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4328,SO-4292,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4329,SO-2215,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4330,SO-3001,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4331,SO-3942,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4332,SO-9095,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4333,SO-4215,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4334,SO-6522,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4335,SO-5163,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4336,SO-7181,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4337,SO-3699,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4338,SO-2636,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4339,SO-6722,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4340,SO-9129,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4341,SO-2387,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4342,SO-1183,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4343,SO-4833,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4344,SO-3698,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4345,SO-13558,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4346,SO-13561,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4347,SO-13562,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4348,SO-13557,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4349,SO-13559,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4350,SO-13560,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4351,SO-13563,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4352,SO-13564,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4353,SO-13545,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4354,SO-13547,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4355,SO-13544,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4356,SO-13540,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4357,SO-13553,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4358,SO-13541,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4359,SO-13546,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4360,SO-13555,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4361,SO-13548,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4362,SO-13533,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4363,SO-13550,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4364,SO-13542,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4365,SO-13543,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4366,SO-13549,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4367,SO-13551,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4368,SO-13556,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4369,SO-13552,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4370,SO-13539,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4371,SO-829,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4372,SO-13554,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4373,SO-9586,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4374,SO-8335,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4375,SO-8382,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4376,SO-14081,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4377,SO-8340,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4378,SO-14096,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4379,SO-8344,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4380,SO-13493,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4381,SO-14095,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4382,SO-13494,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4383,SO-13495,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4384,SO-13496,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4385,SO-5879,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4386,SO-4610,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4387,SO-3137,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4388,SO-1538,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4389,SO-8065,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4390,SO-3759,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4391,SO-1104,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4392,SO-7806,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4393,SO-8593,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4394,SO-4920,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4395,SO-2340,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4396,SO-13510,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4397,SO-13511,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4398,SO-13512,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4399,SO-13513,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4400,SO-13514,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4401,SO-13515,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4402,SO-13516,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4403,SO-3676,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4404,SO-14083,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4405,SO-14084,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4406,SO-14085,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4407,SO-14086,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4408,SO-14087,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4409,SO-14088,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4410,SO-14089,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4411,SO-7091,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4412,SO-1417,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
4413,SO-1252,SAN OU | سانو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
